Timestamp,Component,Data
20.132265613270736,temperature,78.26660146191885
20.132265613270736,CoolantValve,OPEN
20.36426683523791,pressure,100.71464916572295
20.36426683523791,EMERGENCY_SHUTDOWN,Activated
20.36426683523791,pressure,control: 0.679s
20.36426683523791,DEADLINE_MISS,Pressure control: 0.679s
20.36426683523791,DEADLINE_MISS,Emergency response: 0.679s
20.758705117289914,flow_rate,0.8514736509434089
21.235314661660517,temperature,79.92765307083518
21.235314661660517,CoolantValve,CLOSE
21.708989651486416,pressure,99.84978414304982
21.708989651486416,pressure,control: 0.850s
21.708989651486416,DEADLINE_MISS,Pressure control: 0.850s
21.708989651486416,DEADLINE_MISS,Emergency response: 0.850s
22.11327157305648,flow_rate,0.9701451394494377
22.477346307794285,temperature,77.01547918541138
22.477346307794285,CoolantValve,OPEN
22.825090063172834,pressure,101.20046594849633
22.825090063172834,EMERGENCY_SHUTDOWN,Activated
22.825090063172834,pressure,control: 0.612s
22.825090063172834,DEADLINE_MISS,Pressure control: 0.612s
22.825090063172834,DEADLINE_MISS,Emergency response: 0.612s
23.040385398938906,flow_rate,1.1112590075022317
23.511906624303514,temperature,84.9527682981143
23.511906624303514,CoolantValve,CLOSE
23.73821390467864,pressure,100.36807607748132
23.73821390467864,EMERGENCY_SHUTDOWN,Activated
23.73821390467864,pressure,control: 0.598s
23.73821390467864,DEADLINE_MISS,Pressure control: 0.598s
23.73821390467864,DEADLINE_MISS,Emergency response: 0.598s
23.915515464685445,flow_rate,0.9105506333473328
24.509198447060204,temperature,82.11956041367935
24.509198447060204,CoolantValve,CLOSE
24.85182971845968,pressure,96.68699082377121
24.85182971845968,pressure,control: 0.836s
24.85182971845968,DEADLINE_MISS,Pressure control: 0.836s
24.85182971845968,DEADLINE_MISS,Emergency response: 0.836s
25.05432922942882,flow_rate,0.8165060224723404
25.484314321442746,temperature,75.13674318154682
25.484314321442746,CoolantValve,OPEN
25.864724837833364,pressure,96.29781904798499
25.864724837833364,pressure,control: 0.710s
25.864724837833364,DEADLINE_MISS,Pressure control: 0.710s
25.864724837833364,DEADLINE_MISS,Emergency response: 0.710s
26.29221397245073,flow_rate,1.0630093682144428
26.51554558248873,temperature,83.30999122189752
26.51554558248873,CoolantValve,CLOSE
26.96659524788154,pressure,103.30419338358224
26.96659524788154,EMERGENCY_SHUTDOWN,Activated
26.96659524788154,pressure,control: 0.574s
26.96659524788154,DEADLINE_MISS,Pressure control: 0.574s
26.96659524788154,DEADLINE_MISS,Emergency response: 0.574s
27.12513572107492,flow_rate,1.1282736936259259
27.337162467356812,temperature,80.6430143270595
27.337162467356812,CoolantValve,CLOSE
27.806209578144827,pressure,97.85676891240202
27.806209578144827,pressure,control: 0.581s
27.806209578144827,DEADLINE_MISS,Pressure control: 0.581s
27.806209578144827,DEADLINE_MISS,Emergency response: 0.581s
28.21849009913459,flow_rate,1.1919014339921616
28.809154238825933,temperature,84.89742490665223
28.809154238825933,CoolantValve,CLOSE
29.169504902317883,pressure,95.28510956332724
29.169504902317883,pressure,control: 0.851s
29.169504902317883,DEADLINE_MISS,Pressure control: 0.851s
29.169504902317883,DEADLINE_MISS,Emergency response: 0.851s
29.57877346662017,flow_rate,0.9541481100380744
29.840585133730738,temperature,83.0471539276908
29.840585133730738,CoolantValve,CLOSE
30.110645815505425,pressure,103.82259564990768
30.110645815505425,EMERGENCY_SHUTDOWN,Activated
30.110645815505425,pressure,control: 0.432s
30.110645815505425,DEADLINE_MISS,Pressure control: 0.432s
30.110645815505425,DEADLINE_MISS,Emergency response: 0.432s
30.411654556738455,flow_rate,1.1772986786471988
30.86293848702141,temperature,77.88580003308755
30.86293848702141,CoolantValve,OPEN
31.251178834361685,pressure,98.65260430146016
31.251178834361685,pressure,control: 0.740s
31.251178834361685,DEADLINE_MISS,Pressure control: 0.740s
31.251178834361685,DEADLINE_MISS,Emergency response: 0.740s
31.471463899009038,flow_rate,1.0554481185077584
31.887205863020004,temperature,78.8197354215189
31.887205863020004,CoolantValve,OPEN
32.01136545344662,pressure,97.27998740918851
32.01136545344662,pressure,control: 0.440s
32.01136545344662,DEADLINE_MISS,Pressure control: 0.440s
32.01136545344662,DEADLINE_MISS,Emergency response: 0.440s
32.42082436328927,flow_rate,1.0831987073690548
32.74240826005898,temperature,83.86292648359496
32.74240826005898,CoolantValve,CLOSE
33.17800498531063,pressure,104.14146574496591
33.17800498531063,EMERGENCY_SHUTDOWN,Activated
33.17800498531063,pressure,control: 0.657s
33.17800498531063,DEADLINE_MISS,Pressure control: 0.657s
33.17800498531063,DEADLINE_MISS,Emergency response: 0.657s
33.42726686245525,flow_rate,1.1339112794506403
33.979573473953955,temperature,77.04444932289772
33.979573473953955,CoolantValve,OPEN
34.11006432666195,pressure,95.13534298364429
34.11006432666195,pressure,control: 0.583s
34.11006432666195,DEADLINE_MISS,Pressure control: 0.583s
34.11006432666195,DEADLINE_MISS,Emergency response: 0.583s
34.467995647923665,flow_rate,1.0616869479124624
34.95273848517312,temperature,81.65566557426797
34.95273848517312,CoolantValve,CLOSE
35.236146358675285,pressure,104.4535174542463
35.236146358675285,EMERGENCY_SHUTDOWN,Activated
35.236146358675285,pressure,control: 0.668s
35.236146358675285,DEADLINE_MISS,Pressure control: 0.668s
35.236146358675285,DEADLINE_MISS,Emergency response: 0.668s
35.54022835362187,flow_rate,0.980732904335005
35.80099357193071,temperature,80.38339002245255
35.80099357193071,CoolantValve,CLOSE
36.17732192663277,pressure,96.05989802253151
36.17732192663277,pressure,control: 0.537s
36.17732192663277,DEADLINE_MISS,Pressure control: 0.537s
36.17732192663277,DEADLINE_MISS,Emergency response: 0.537s
36.33602124620013,flow_rate,1.1869243147704966
36.65370323786339,temperature,78.74299858155611
36.65370323786339,CoolantValve,OPEN
36.944706734563965,pressure,102.10774519041617
36.944706734563965,EMERGENCY_SHUTDOWN,Activated
36.944706734563965,pressure,control: 0.509s
36.944706734563965,DEADLINE_MISS,Pressure control: 0.509s
36.944706734563965,DEADLINE_MISS,Emergency response: 0.509s
37.06972975382337,flow_rate,0.8382916727528141
37.635204878886405,temperature,79.18429399139251
37.635204878886405,CoolantValve,CLOSE
38.04779491438014,pressure,96.37287854395728
38.04779491438014,pressure,control: 0.878s
38.04779491438014,DEADLINE_MISS,Pressure control: 0.878s
38.04779491438014,DEADLINE_MISS,Emergency response: 0.878s
38.374656283145896,flow_rate,1.191671776883293
38.79093711415723,temperature,82.13281556601598
38.79093711415723,CoolantValve,CLOSE
39.24281203879599,pressure,102.49375050497852
39.24281203879599,EMERGENCY_SHUTDOWN,Activated
39.24281203879599,pressure,control: 0.768s
39.24281203879599,DEADLINE_MISS,Pressure control: 0.768s
39.24281203879599,DEADLINE_MISS,Emergency response: 0.768s
39.62815014022459,flow_rate,0.8413777639406143
39.97728546073801,temperature,77.73499527720075
39.97728546073801,CoolantValve,OPEN
40.14344411098346,pressure,97.11475333979651
40.14344411098346,pressure,control: 0.415s
40.14344411098346,DEADLINE_MISS,Pressure control: 0.415s
40.14344411098346,DEADLINE_MISS,Emergency response: 0.415s
40.46846332716231,flow_rate,1.0980285664896405
40.71402073319516,temperature,83.84107455619008
40.71402073319516,CoolantValve,CLOSE
41.19347265426961,pressure,95.8501944592122
41.19347265426961,pressure,control: 0.625s
41.19347265426961,DEADLINE_MISS,Pressure control: 0.625s
41.19347265426961,DEADLINE_MISS,Emergency response: 0.625s
41.66697326726467,flow_rate,1.1163484241491481
42.214810389536424,temperature,75.68666542409645
42.214810389536424,CoolantValve,OPEN
42.585598017536235,pressure,100.2623121984602
42.585598017536235,EMERGENCY_SHUTDOWN,Activated
42.585598017536235,pressure,control: 0.819s
42.585598017536235,DEADLINE_MISS,Pressure control: 0.819s
42.585598017536235,DEADLINE_MISS,Emergency response: 0.819s
43.0578067144566,flow_rate,0.9607338869896261
43.342680958267756,temperature,78.84667520373326
43.342680958267756,CoolantValve,OPEN
43.69266022445345,pressure,97.05088480705237
43.69266022445345,pressure,control: 0.535s
43.69266022445345,DEADLINE_MISS,Pressure control: 0.535s
43.69266022445345,DEADLINE_MISS,Emergency response: 0.535s
43.99980075902836,flow_rate,0.9920552905721401
44.24220099532311,temperature,75.34636836944856
44.24220099532311,CoolantValve,OPEN
44.63321872414337,pressure,104.33985030682202
44.63321872414337,EMERGENCY_SHUTDOWN,Activated
44.63321872414337,pressure,control: 0.533s
44.63321872414337,DEADLINE_MISS,Pressure control: 0.533s
44.63321872414337,DEADLINE_MISS,Emergency response: 0.533s
44.77055214062762,flow_rate,0.8977542300069028
45.35905537999297,temperature,82.00185757675897
45.35905537999297,CoolantValve,CLOSE
45.484421594924044,pressure,102.23253060306106
45.484421594924044,EMERGENCY_SHUTDOWN,Activated
45.484421594924044,pressure,control: 0.614s
45.484421594924044,DEADLINE_MISS,Pressure control: 0.614s
45.484421594924044,DEADLINE_MISS,Emergency response: 0.614s
45.72224075087995,flow_rate,0.925701771484553
45.93810529048242,temperature,78.51346669833427
45.93810529048242,CoolantValve,OPEN
46.41076384895824,pressure,103.19145232474618
46.41076384895824,EMERGENCY_SHUTDOWN,Activated
46.41076384895824,pressure,control: 0.589s
46.41076384895824,DEADLINE_MISS,Pressure control: 0.589s
46.41076384895824,DEADLINE_MISS,Emergency response: 0.589s
46.82572175243018,flow_rate,1.1913539052763342
47.08453898192715,temperature,81.85550947913647
47.08453898192715,CoolantValve,CLOSE
47.44316195319782,pressure,99.4976982647077
47.44316195319782,pressure,control: 0.517s
47.44316195319782,DEADLINE_MISS,Pressure control: 0.517s
47.44316195319782,DEADLINE_MISS,Emergency response: 0.517s
47.889837923806034,flow_rate,0.8612398291561231
48.329420028490304,temperature,78.74547141345055
48.329420028490304,CoolantValve,OPEN
48.80750987913326,pressure,100.97677886861611
48.80750987913326,EMERGENCY_SHUTDOWN,Activated
48.80750987913326,pressure,control: 0.818s
48.80750987913326,DEADLINE_MISS,Pressure control: 0.818s
48.80750987913326,DEADLINE_MISS,Emergency response: 0.818s
49.01698060907079,flow_rate,0.8595270136743691
49.50749797537559,temperature,77.70240480405973
49.50749797537559,CoolantValve,OPEN
49.85150015570353,pressure,96.63919330554786
49.85150015570353,pressure,control: 0.735s
49.85150015570353,DEADLINE_MISS,Pressure control: 0.735s
49.85150015570353,DEADLINE_MISS,Emergency response: 0.735s
49.994398694062355,flow_rate,0.9733197460814765
50.22831322102731,temperature,81.09672569089645
50.22831322102731,CoolantValve,CLOSE
50.48983712680044,pressure,95.12580182049341
50.48983712680044,pressure,control: 0.395s
50.48983712680044,DEADLINE_MISS,Pressure control: 0.395s
50.48983712680044,DEADLINE_MISS,Emergency response: 0.395s
50.62885686278729,flow_rate,0.8618146594389792
51.10495001346554,temperature,75.26421081616772
51.10495001346554,CoolantValve,OPEN
51.41138215197817,pressure,102.08238192135944
51.41138215197817,EMERGENCY_SHUTDOWN,Activated
51.41138215197817,pressure,control: 0.683s
51.41138215197817,DEADLINE_MISS,Pressure control: 0.683s
51.41138215197817,DEADLINE_MISS,Emergency response: 0.683s
51.84833576586342,flow_rate,0.8455966069587888
52.11195880803702,temperature,83.93040246692934
52.11195880803702,CoolantValve,CLOSE
52.537141254923824,pressure,98.57296200895166
52.537141254923824,pressure,control: 0.589s
52.537141254923824,DEADLINE_MISS,Pressure control: 0.589s
52.537141254923824,DEADLINE_MISS,Emergency response: 0.589s
52.82448081708058,flow_rate,1.1671355714760443
53.05265007129727,temperature,76.14807216521221
53.05265007129727,CoolantValve,OPEN
53.52794957345185,pressure,97.48503006682466
53.52794957345185,pressure,control: 0.603s
53.52794957345185,DEADLINE_MISS,Pressure control: 0.603s
53.52794957345185,DEADLINE_MISS,Emergency response: 0.603s
53.878578902857775,flow_rate,0.8339566392305805
54.12743842258502,temperature,75.04052555183857
54.12743842258502,CoolantValve,OPEN
54.2462821750627,pressure,102.57377840081561
54.2462821750627,EMERGENCY_SHUTDOWN,Activated
54.2462821750627,pressure,control: 0.268s
54.2462821750627,DEADLINE_MISS,Emergency response: 0.268s
54.546368237136164,flow_rate,1.0968868227437758
55.04591598411431,temperature,83.47607985187233
55.04591598411431,CoolantValve,CLOSE
55.25322990382617,pressure,101.61832322397905
55.25322990382617,EMERGENCY_SHUTDOWN,Activated
55.25322990382617,pressure,control: 0.607s
55.25322990382617,DEADLINE_MISS,Pressure control: 0.607s
55.25322990382617,DEADLINE_MISS,Emergency response: 0.607s
55.4022381234713,flow_rate,0.9849203827715115
55.85535535190513,temperature,80.59493886729743
55.85535535190513,CoolantValve,CLOSE
55.97234246752708,pressure,95.499730208551
55.97234246752708,pressure,control: 0.470s
55.97234246752708,DEADLINE_MISS,Pressure control: 0.470s
55.97234246752708,DEADLINE_MISS,Emergency response: 0.470s
56.35089796510692,flow_rate,1.183323016578842
56.92600565935832,temperature,75.64627425180352
56.92600565935832,CoolantValve,OPEN
57.07892545737437,pressure,101.2339176346058
57.07892545737437,EMERGENCY_SHUTDOWN,Activated
57.07892545737437,pressure,control: 0.628s
57.07892545737437,DEADLINE_MISS,Pressure control: 0.628s
57.07892545737437,DEADLINE_MISS,Emergency response: 0.628s
57.48996507331734,flow_rate,1.1262438638321537
57.98765902571395,temperature,76.65560540798649
57.98765902571395,CoolantValve,OPEN
58.44140255385099,pressure,98.84616193740023
58.44140255385099,pressure,control: 0.851s
58.44140255385099,DEADLINE_MISS,Pressure control: 0.851s
58.44140255385099,DEADLINE_MISS,Emergency response: 0.851s
58.61725382019035,flow_rate,1.0158862038537984
58.826486882305026,temperature,75.18859240682715
58.826486882305026,CoolantValve,OPEN
59.230132201738336,pressure,97.41160331479276
59.230132201738336,pressure,control: 0.513s
59.230132201738336,DEADLINE_MISS,Pressure control: 0.513s
59.230132201738336,DEADLINE_MISS,Emergency response: 0.513s
59.37680729759394,flow_rate,0.9236651532161347
59.788322408304495,temperature,83.26551083748751
59.788322408304495,CoolantValve,CLOSE
60.2509768586303,pressure,103.54322345770547
60.2509768586303,EMERGENCY_SHUTDOWN,Activated
60.2509768586303,pressure,control: 0.774s
60.2509768586303,DEADLINE_MISS,Pressure control: 0.774s
60.2509768586303,DEADLINE_MISS,Emergency response: 0.774s
60.55203388880731,flow_rate,0.8984055994689247
61.016060137200256,temperature,77.93622114737548
61.016060137200256,CoolantValve,OPEN
61.29296419469144,pressure,101.50387908580998
61.29296419469144,EMERGENCY_SHUTDOWN,Activated
61.29296419469144,pressure,control: 0.641s
61.29296419469144,DEADLINE_MISS,Pressure control: 0.641s
61.29296419469144,DEADLINE_MISS,Emergency response: 0.641s
61.686733737023935,flow_rate,1.043912734711613
62.06350166622125,temperature,82.06814081269997
62.06350166622125,CoolantValve,CLOSE
62.39442027010865,pressure,96.72351515254806
62.39442027010865,pressure,control: 0.608s
62.39442027010865,DEADLINE_MISS,Pressure control: 0.608s
62.39442027010865,DEADLINE_MISS,Emergency response: 0.608s
62.85629885276169,flow_rate,0.912505487808083
63.15712664228259,temperature,84.03499380805664
63.15712664228259,CoolantValve,CLOSE
63.312313670399085,pressure,99.97850977540637
63.312313670399085,pressure,control: 0.356s
63.312313670399085,DEADLINE_MISS,Pressure control: 0.356s
63.312313670399085,DEADLINE_MISS,Emergency response: 0.356s
63.78188456701194,flow_rate,0.903433794699799
64.19594010742664,temperature,81.32009951359858
64.19594010742664,CoolantValve,CLOSE
64.33755946690064,pressure,98.80433862746841
64.33755946690064,pressure,control: 0.456s
64.33755946690064,DEADLINE_MISS,Pressure control: 0.456s
64.33755946690064,DEADLINE_MISS,Emergency response: 0.456s
64.58401840112101,flow_rate,0.9788729890123486
65.14856924707898,temperature,81.29517977424695
65.14856924707898,CoolantValve,CLOSE
65.44497673028673,pressure,102.27766100801193
65.44497673028673,EMERGENCY_SHUTDOWN,Activated
65.44497673028673,pressure,control: 0.761s
65.44497673028673,DEADLINE_MISS,Pressure control: 0.761s
65.44497673028673,DEADLINE_MISS,Emergency response: 0.761s
65.77962653473301,flow_rate,1.013313471835061
66.1641857602825,temperature,77.26766645426976
66.1641857602825,CoolantValve,OPEN
66.38327455083142,pressure,101.68178249943514
66.38327455083142,EMERGENCY_SHUTDOWN,Activated
66.38327455083142,pressure,control: 0.504s
66.38327455083142,DEADLINE_MISS,Pressure control: 0.504s
66.38327455083142,DEADLINE_MISS,Emergency response: 0.504s
66.53775876080762,flow_rate,0.9088609890980828
67.11292707397774,temperature,77.86370997146253
67.11292707397774,CoolantValve,OPEN
67.48092190550226,pressure,99.96427048246393
67.48092190550226,pressure,control: 0.843s
67.48092190550226,DEADLINE_MISS,Pressure control: 0.843s
67.48092190550226,DEADLINE_MISS,Emergency response: 0.843s
67.81086033827849,flow_rate,0.9054695041291055
68.17488036174792,temperature,83.63342874557267
68.17488036174792,CoolantValve,CLOSE
68.65310723643057,pressure,99.3566047887187
68.65310723643057,pressure,control: 0.742s
68.65310723643057,DEADLINE_MISS,Pressure control: 0.742s
68.65310723643057,DEADLINE_MISS,Emergency response: 0.742s
68.65310723643057,flow_rate_error,Packet lost
69.13482832107732,temperature,82.77918060537003
69.13482832107732,CoolantValve,CLOSE
69.31572393223108,pressure,101.23815229843179
69.31572393223108,EMERGENCY_SHUTDOWN,Activated
69.31572393223108,pressure,control: 0.563s
69.31572393223108,DEADLINE_MISS,Pressure control: 0.563s
69.31572393223108,DEADLINE_MISS,Emergency response: 0.563s
69.4776785653795,flow_rate,0.918639834371595
69.89875367894795,temperature,77.07453425509563
69.89875367894795,CoolantValve,OPEN
70.1858998132771,pressure,99.56873213587973
70.1858998132771,pressure,control: 0.608s
70.1858998132771,DEADLINE_MISS,Pressure control: 0.608s
70.1858998132771,DEADLINE_MISS,Emergency response: 0.608s
70.4504676603704,flow_rate,0.8172071411171553
70.92598420001515,temperature,83.86135227800959
70.92598420001515,CoolantValve,CLOSE
71.1392569611463,pressure,100.28856831049146
71.1392569611463,EMERGENCY_SHUTDOWN,Activated
71.1392569611463,pressure,control: 0.589s
71.1392569611463,DEADLINE_MISS,Pressure control: 0.589s
71.1392569611463,DEADLINE_MISS,Emergency response: 0.589s
71.52778253683614,flow_rate,0.8026426658992581
71.84783021706042,temperature,78.86229120659206
71.84783021706042,CoolantValve,OPEN
72.2126739457206,pressure,97.31260166745164
72.2126739457206,pressure,control: 0.585s
72.2126739457206,DEADLINE_MISS,Pressure control: 0.585s
72.2126739457206,DEADLINE_MISS,Emergency response: 0.585s
72.50582119604798,flow_rate,0.8285169921860457
72.96866108959858,temperature,79.64720176314366
72.96866108959858,CoolantValve,OPEN
73.16517827838781,pressure,95.32238408841893
73.16517827838781,pressure,control: 0.559s
73.16517827838781,DEADLINE_MISS,Pressure control: 0.559s
73.16517827838781,DEADLINE_MISS,Emergency response: 0.559s
73.38032998305573,flow_rate,1.022016628907687
73.93396886211067,temperature,77.37322203651892
73.93396886211067,CoolantValve,OPEN
74.03881436842268,pressure,101.63776171583709
74.03881436842268,EMERGENCY_SHUTDOWN,Activated
74.03881436842268,pressure,control: 0.558s
74.03881436842268,DEADLINE_MISS,Pressure control: 0.558s
74.03881436842268,DEADLINE_MISS,Emergency response: 0.558s
74.17088670303201,flow_rate,1.0693144782417092
74.40053133018436,temperature,75.82485115916083
74.40053133018436,CoolantValve,OPEN
74.84429865333122,pressure,104.84846914875439
74.84429865333122,EMERGENCY_SHUTDOWN,Activated
74.84429865333122,pressure,control: 0.573s
74.84429865333122,DEADLINE_MISS,Pressure control: 0.573s
74.84429865333122,DEADLINE_MISS,Emergency response: 0.573s
75.08190186277344,flow_rate,1.0754783188926265
75.38576494877543,temperature,78.02921130018164
75.38576494877543,CoolantValve,OPEN
75.69864222790731,pressure,104.36852291188845
75.69864222790731,EMERGENCY_SHUTDOWN,Activated
75.69864222790731,pressure,control: 0.517s
75.69864222790731,DEADLINE_MISS,Pressure control: 0.517s
75.69864222790731,DEADLINE_MISS,Emergency response: 0.517s
75.85085197802718,flow_rate,1.040031202865738
76.308937849814,temperature,81.10426723913069
76.308937849814,CoolantValve,CLOSE
76.60033664302765,pressure,104.02136086099617
76.60033664302765,EMERGENCY_SHUTDOWN,Activated
76.60033664302765,pressure,control: 0.649s
76.60033664302765,DEADLINE_MISS,Pressure control: 0.649s
76.60033664302765,DEADLINE_MISS,Emergency response: 0.649s
76.8009434295058,flow_rate,1.1667959834141488
77.37716041214001,temperature,78.69510993275824
77.37716041214001,CoolantValve,OPEN
77.50688573399916,pressure,98.87069904831979
77.50688573399916,pressure,control: 0.606s
77.50688573399916,DEADLINE_MISS,Pressure control: 0.606s
77.50688573399916,DEADLINE_MISS,Emergency response: 0.606s
77.88370257050107,flow_rate,1.1828430629673692
78.10327280780245,temperature,77.5878493325421
78.10327280780245,CoolantValve,OPEN
78.43742084203258,pressure,103.48721739927561
78.43742084203258,EMERGENCY_SHUTDOWN,Activated
78.43742084203258,pressure,control: 0.454s
78.43742084203258,DEADLINE_MISS,Pressure control: 0.454s
78.43742084203258,DEADLINE_MISS,Emergency response: 0.454s
78.59645695179735,flow_rate,0.9036477860182149
79.00517813837095,temperature,80.06912326663107
79.00517813837095,CoolantValve,OPEN
79.13707439309044,pressure,98.5797338064829
79.13707439309044,pressure,control: 0.441s
79.13707439309044,DEADLINE_MISS,Pressure control: 0.441s
79.13707439309044,DEADLINE_MISS,Emergency response: 0.441s
79.41117851721009,flow_rate,0.9231330778235635
79.6525801143411,temperature,83.05344848451978
79.6525801143411,CoolantValve,CLOSE
79.89297856621512,pressure,97.60280030277931
