Timestamp,Component,Data
16.96626930841606,DEADLINE_MISS,Pressure control: 0.695s
16.96626930841606,DEADLINE_MISS,Emergency response: 0.695s
17.27018042591662,flow_rate,1.053703825834778
17.747645251044244,temperature,81.80717915252815
17.747645251044244,CoolantValve,CLOSE
17.963648879997674,pressure,96.41131154829493
17.963648879997674,pressure,control: 0.593s
17.963648879997674,DEADLINE_MISS,Pressure control: 0.593s
17.963648879997674,DEADLINE_MISS,Emergency response: 0.593s
18.14348445984805,flow_rate,0.8983283642266491
18.393921968947694,temperature,78.31781366750413
18.393921968947694,CoolantValve,CLOSE
18.666049264632733,pressure,95.02440966724687
18.666049264632733,pressure,control: 0.423s
18.666049264632733,DEADLINE_MISS,Pressure control: 0.423s
18.666049264632733,DEADLINE_MISS,Emergency response: 0.423s
19.02102283901354,flow_rate,1.1488072382736911
19.39883481160169,temperature,75.76343869121882
19.39883481160169,CoolantValve,OPEN
19.768675120307428,pressure,101.73513671406795
19.768675120307428,EMERGENCY_SHUTDOWN,Activated
19.768675120307428,pressure,control: 0.648s
19.768675120307428,DEADLINE_MISS,Pressure control: 0.648s
19.768675120307428,DEADLINE_MISS,Emergency response: 0.648s
19.927823694053757,flow_rate,1.1256694846821302
20.163129779700437,temperature,75.35692216496176
20.163129779700437,CoolantValve,OPEN
20.558901341179475,pressure,100.61495372866167
20.558901341179475,EMERGENCY_SHUTDOWN,Activated
20.558901341179475,pressure,control: 0.531s
20.558901341179475,DEADLINE_MISS,Pressure control: 0.531s
20.558901341179475,DEADLINE_MISS,Emergency response: 0.531s
20.815932511669057,flow_rate,0.9385454625098255
21.307514483244006,temperature,80.02595409454966
21.307514483244006,CoolantValve,CLOSE
21.672246439155536,pressure,102.02898032947076
21.672246439155536,EMERGENCY_SHUTDOWN,Activated
21.672246439155536,pressure,control: 0.756s
21.672246439155536,DEADLINE_MISS,Pressure control: 0.756s
21.672246439155536,DEADLINE_MISS,Emergency response: 0.756s
21.82064772562424,flow_rate,1.0840427809258837
22.264928517633336,temperature,75.98259427159721
22.264928517633336,CoolantValve,OPEN
22.53292678420188,pressure,97.59488123629902
22.53292678420188,pressure,control: 0.612s
22.53292678420188,DEADLINE_MISS,Pressure control: 0.612s
22.53292678420188,DEADLINE_MISS,Emergency response: 0.612s
22.828288645587055,flow_rate,1.0513248983988726
23.231363004213563,temperature,82.7306914357459
23.231363004213563,CoolantValve,CLOSE
23.57838545571688,pressure,96.14166696312057
23.57838545571688,pressure,control: 0.650s
23.57838545571688,DEADLINE_MISS,Pressure control: 0.650s
23.57838545571688,DEADLINE_MISS,Emergency response: 0.650s
24.030477689591194,flow_rate,1.1814597686711696
24.524619216659072,temperature,77.73013495542043
24.524619216659072,CoolantValve,OPEN
24.908459148943646,pressure,103.9307615228841
24.908459148943646,EMERGENCY_SHUTDOWN,Activated
24.908459148943646,pressure,control: 0.778s
24.908459148943646,DEADLINE_MISS,Pressure control: 0.778s
24.908459148943646,DEADLINE_MISS,Emergency response: 0.778s
25.30389597960104,flow_rate,1.11952323263819
25.76803469878103,temperature,77.40052484986147
25.76803469878103,CoolantValve,OPEN
25.971443670160987,pressure,104.8314540337889
25.971443670160987,EMERGENCY_SHUTDOWN,Activated
25.971443670160987,pressure,control: 0.568s
25.971443670160987,DEADLINE_MISS,Pressure control: 0.568s
25.971443670160987,DEADLINE_MISS,Emergency response: 0.568s
26.087555701886316,flow_rate,1.0046064978707494
26.50680003077894,temperature,78.94348487028988
26.50680003077894,CoolantValve,OPEN
26.92072276505318,pressure,99.35068945050922
26.92072276505318,pressure,control: 0.733s
26.92072276505318,DEADLINE_MISS,Pressure control: 0.733s
26.92072276505318,DEADLINE_MISS,Emergency response: 0.733s
27.346985363864146,flow_rate,1.1424091786515256
27.857831486461567,temperature,78.57290301621991
27.857831486461567,CoolantValve,OPEN
28.224595073902623,pressure,98.26349922137385
28.224595073902623,pressure,control: 0.778s
28.224595073902623,DEADLINE_MISS,Pressure control: 0.778s
28.224595073902623,DEADLINE_MISS,Emergency response: 0.778s
28.62639182028672,flow_rate,0.977343650886004
29.13654769894586,temperature,81.56582761341748
29.13654769894586,CoolantValve,CLOSE
29.461006739008514,pressure,98.86243214769928
29.461006739008514,pressure,control: 0.735s
29.461006739008514,DEADLINE_MISS,Pressure control: 0.735s
29.461006739008514,DEADLINE_MISS,Emergency response: 0.735s
29.77313079707519,flow_rate,1.0106452659531755
30.186149679392408,temperature,75.44802411048293
30.186149679392408,CoolantValve,OPEN
30.677185557800012,pressure,96.53226847404314
30.677185557800012,pressure,control: 0.804s
30.677185557800012,DEADLINE_MISS,Pressure control: 0.804s
30.677185557800012,DEADLINE_MISS,Emergency response: 0.804s
31.015610618631563,flow_rate,0.8980166523348286
31.377889747651523,temperature,81.20294329729988
31.377889747651523,CoolantValve,CLOSE
31.57047077254181,pressure,104.622084868643
31.57047077254181,EMERGENCY_SHUTDOWN,Activated
31.57047077254181,pressure,control: 0.455s
31.57047077254181,DEADLINE_MISS,Pressure control: 0.455s
31.57047077254181,DEADLINE_MISS,Emergency response: 0.455s
31.67524949761214,flow_rate,0.9097123808662337
32.14015287085709,temperature,79.9827130250838
32.14015287085709,CoolantValve,OPEN
32.47125053037227,pressure,95.91798405310648
32.47125053037227,pressure,control: 0.696s
32.47125053037227,DEADLINE_MISS,Pressure control: 0.696s
32.47125053037227,DEADLINE_MISS,Emergency response: 0.696s
32.719207375509384,flow_rate,1.1256397792462245
33.1827042628679,temperature,77.59951348786143
33.1827042628679,CoolantValve,OPEN
33.41039823263088,pressure,97.86249083576352
33.41039823263088,pressure,control: 0.591s
33.41039823263088,DEADLINE_MISS,Pressure control: 0.591s
33.41039823263088,DEADLINE_MISS,Emergency response: 0.591s
33.60887802626632,flow_rate,0.9844636795077222
33.981410300035705,temperature,80.21582479798514
33.981410300035705,CoolantValve,CLOSE
34.173464935771214,pressure,100.67023361950433
34.173464935771214,EMERGENCY_SHUTDOWN,Activated
34.173464935771214,pressure,control: 0.465s
34.173464935771214,DEADLINE_MISS,Pressure control: 0.465s
34.173464935771214,DEADLINE_MISS,Emergency response: 0.465s
34.541897294584125,flow_rate,0.8238679139211759
35.09166061341403,temperature,78.33779388246691
35.09166061341403,CoolantValve,OPEN
35.3554646881963,pressure,100.83440461148707
35.3554646881963,EMERGENCY_SHUTDOWN,Activated
35.3554646881963,pressure,control: 0.714s
35.3554646881963,DEADLINE_MISS,Pressure control: 0.714s
35.3554646881963,DEADLINE_MISS,Emergency response: 0.714s
35.52448536902737,flow_rate,0.8518222212037021
